STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/2015,0,0,77,56
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/2015,0.01,0,72,61
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/2015,0,0,69,57
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2015,0,0,64,51
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2015,0,0,64,53
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2015,0,0,56,42
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2015,0,0,50,38
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2015,0,0,53,35
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2015,0,0,70,48
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2015,0,0,76,57
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2015,0,0,75,58
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2015,0,0,65,45
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2015,0,0,57,40
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2015,0.05,0,68,48
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2015,0,0,58,46
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2015,0,0,59,45
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2015,1.4,0,69,53
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2015,0.04,0,73,57
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2015,0,0,61,48
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/2015,0,0,56,42
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/2015,0,0,65,54
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/2015,0,0,63,54
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/2015,0,0,72,48
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/2015,0,0,70,56
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/2015,0.01,0,71,56
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/2015,0,0,74,66
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/2015,0,0,72,53
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/2015,0,0,56,46
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/2015,0,0,59,43
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/2015,0.26,0,57,51
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/2015,0.43,0,58,49
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/2015,0.01,0,61,51
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/2015,0,0,58,46
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/2015,0,0,49,42
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/2015,0,0,58,39
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/2015,0,0,67,51
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/2015,0,0,52,40
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/2015,0,0,58,46
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/2015,1.25,0,64,57
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/2015,0,0,64,46
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/2015,0,0,53,42
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/2015,0.03,0,55,42
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/2015,0,0,44,33
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/2015,0,0,46,32
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/2015,0,0,50,36
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/2015,0,0,60,41
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/2015,0,0,64,51
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/2015,0.02,0,64,45
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/2015,0,0,49,38
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/2015,0,0,47,33
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2015,0.33,0,51,44
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2015,0.14,0,57,46
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2015,0,0,55,44
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2015,0,0,51,42
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2015,0,0,51,40
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2015,0,0,53,39
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2015,0,0,54,42
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2015,0,0,49,41
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2015,0,0,55,40
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2015,0,0,60,51
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2015,0,0,61,50
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2015,0,0,66,55
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2015,0,0,67,55
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2015,0.33,0,67,53
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/2015,0.09,0,68,53
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/2015,0.04,0,53,46
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/2015,1.21,0,59,50
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/2015,0,0,57,38
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/2015,0,0,40,35
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/2015,0,0,43,34
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/2015,0,0,56,39
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/2015,0.19,0,62,53
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/2015,1.55,0,64,52
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/2015,0.01,0,72,63
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/2015,0.01,0,66,57
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/2015,0,0,59,47
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/2015,0.12,0,61,46
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/2015,0.03,0,46,34
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/2015,0.45,0,46,34
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/2015,0.19,0,48,38
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/2015,0.03,0,48,42
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2016,0,0,42,34
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2016,0,0,40,32
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2016,0,0,45,35
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2016,0,0,36,14
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2016,0,0,29,11
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2016,0,0,41,25
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2016,0,0,46,31
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2016,0,0,46,31
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2016,0,0,47,40
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2016,1.8,0,59,40
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2016,0,0,40,26
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2016,0,0,44,25
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2016,0,0,30,22
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2016,0,0,38,22
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2016,0,0,51,34
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2016,0.24,0,52,42
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/2016,0.05,0.4,42,30
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/2016,0,0,31,18
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2016,0,0,28,16
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2016,0,0,37,27
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2016,0,0,36,26
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2016,0.01,0.2,30,21
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2016,2.31,27.3,27,24
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2016,0,0,35,20
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2016,0,0,39,28
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2016,0,0,48,38
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2016,0,0,47,34
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2016,0,0,42,32
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2016,0,0,41,30
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2016,0,0,39,28
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2016,0,0,56,36
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2016,0.01,0,59,44
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2016,0,0,50,38
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2016,0.73,0,59,42
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2016,0,0,59,44
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2016,0.53,2.5,44,31
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2016,0,0,40,30
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2016,0,0,47,33
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2016,0.05,0.1,39,28
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2016,0,0,36,27
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2016,0.01,0,39,31
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2016,0,0,31,18
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2016,0,0,27,15
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2016,0,0,22,6
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2016,0,0,15,-1
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2016,0.44,1.4,35,13
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2016,1.01,0,54,35
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2016,0,0,39,35
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2016,0,0,36,27
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2016,0,0,39,24
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2016,0,0,61,39
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2016,0.03,0,55,44
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2016,0,0,52,38
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2016,0.3,0,40,35
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2016,1.22,0,60,36
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2016,0.02,0,61,37
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2016,0,0,39,27
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2016,0,0,41,26
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2016,0,0,60,38
USW00094728,"NY CITY CENTRAL PARK, NY US",2/29/2016,0.05,0,61,47
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2016,0,0,52,39
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2016,0.14,0,55,29
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2016,0,0,36,26
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2016,0.11,0.4,39,30
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2016,0,0,41,28
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2016,0,0,44,32
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2016,0,0,60,36
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2016,0,0,67,47
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2016,0,0,77,44
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2016,0,0,79,63
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2016,0.06,0,68,48
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2016,0,0,59,40
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2016,0,0,62,50
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2016,0.29,0,51,40
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2016,0,0,57,44
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2016,0.02,0,65,48
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2016,0,0,63,45
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2016,0,0,57,42
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2016,0,0,46,36
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2016,0.07,0,43,32
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2016,0.06,0.5,50,32
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2016,0,0,56,35
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2016,0,0,71,48
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2016,0,0,55,44
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2016,0.04,0,72,44
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2016,0,0,55,38
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2016,0,0,55,43
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2016,0.38,0,62,42
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2016,0,0,53,40
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2016,0,0,56,37
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2016,0,0,73,49
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2016,0.02,0,79,61
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2016,0.16,0,61,49
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2016,0.09,0,50,34
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2016,0.47,0,45,29
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2016,0,0,43,26
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2016,0,0,48,30
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2016,0.09,0,58,48
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2016,0.01,0,50,40
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2016,0.11,0,43,36
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2016,0,0,50,31
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2016,0.01,0,65,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2016,0.2,0,59,45
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2016,0,0,58,40
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/2016,0,0,62,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/2016,0,0,65,42
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/2016,0,0,68,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/2016,0,0,75,44
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/2016,0,0,82,51
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/2016,0,0,73,55
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/2016,0,0,69,49
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/2016,0,0,73,49
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/2016,0,0,79,62
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/2016,0.16,0,71,54
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/2016,0,0,68,47
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2016,0,0,69,50
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2016,0.24,0,60,47
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2016,0,0,62,46
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2016,0,0,59,48
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2016,0.05,0,58,45
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2016,0,0,65,46
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2016,0.16,0,51,45
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2016,0.04,0,60,45
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2016,0.61,0,56,51
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2016,0.01,0,52,48
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2016,0,0,57,46
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2016,0.54,0,54,48
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2016,0,0,60,48
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2016,0.16,0,66,49
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2016,0,0,72,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2016,0,0,63,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2016,0,0,76,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2016,0,0,80,56
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2016,0.25,0,65,57
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2016,0,0,73,56
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2016,0,0,59,46
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2016,0,0,66,43
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2016,0,0,64,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2016,0,0,68,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2016,0,0,73,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2016,0,0,76,53
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2016,0.04,0,66,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2016,0.09,0,70,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2016,0.02,0,78,56
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2016,0.18,0,73,58
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2016,0,0,88,61
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2016,0,0,90,69
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2016,0,0,87,73
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2016,0,0,92,71
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2016,0,0,87,70
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2016,1.65,0,82,68
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2016,0,0,85,71
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/2016,0,0,83,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/2016,0,0,78,62
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/2016,0.04,0,70,63
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/2016,0.4,0,83,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/2016,0.91,0,71,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/2016,0,0,83,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/2016,0,0,85,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/2016,0.45,0,67,52
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/2016,0,0,71,54
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/2016,0,0,77,57
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/2016,0,0,88,59
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/2016,0,0,83,62
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/2016,0,0,74,57
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/2016,0,0,79,58
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/2016,0,0,85,62
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/2016,0.22,0,74,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/2016,0,0,78,63
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/2016,0,0,87,61
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/2016,0,0,88,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/2016,0,0,84,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/2016,0,0,87,72
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/2016,0,0,86,68
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/2016,0,0,83,69
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2016,0,0,84,67
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2016,0,0,86,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2016,0,0,87,67
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2016,0.45,0,83,67
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2016,0.12,0,76,68
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2016,0.01,0,83,67
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2016,0,0,85,67
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2016,0.83,0,79,66
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2016,0,0,76,63
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2016,0,0,78,64
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2016,0.49,0,84,66
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2016,0.66,0,86,69
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2016,0,0,91,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2016,0.04,0,89,77
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2016,0.08,0,86,67
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2016,0.53,0,72,65
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2016,0,0,80,66
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2016,0,0,81,65
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2016,0,0,82,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2016,0,0,85,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2016,0.62,0,88,73
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2016,0,0,88,79
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2016,0,0,90,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2016,0,0,89,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2016,0.35,0,93,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2016,0,0,83,73
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2016,0,0,85,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/2016,0,0,90,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/2016,0,0,94,74
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/2016,0,0,96,80
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/2016,0,0,94,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/2016,1,0,93,73
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/2016,0,0,89,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/2016,0,0,91,74
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/2016,0,0,95,75
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/2016,1.09,0,85,69
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/2016,0.25,0,84,73
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/2016,1.08,0,78,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/2016,0,0,80,69
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/2016,0,0,79,68
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/2016,0,0,80,66
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/2016,0,0,81,67
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/2016,0,0,83,69
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/2016,0.05,0,87,72
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/2016,0,0,86,70
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/2016,0,0,86,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/2016,0,0,87,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/2016,0.09,0,86,75
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/2016,0.15,0,91,74
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/2016,0.32,0,93,73
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/2016,0,0,96,81
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/2016,0.06,0,94,78
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/2016,0,0,92,77
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/2016,0.11,0,87,78
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/2016,0.01,0,85,77
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/2016,0.03,0,85,72
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/2016,0.01,0,88,74
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/2016,0.82,0,83,70
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2016,0.31,0,86,73
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2016,0,0,79,65
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2016,0,0,82,61
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2016,0,0,88,68
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2016,0.01,0,86,69
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2016,0,0,90,75
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2016,0,0,89,73
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2016,0,0,89,72
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2016,0,0,91,74
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2016,0,0,86,69
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2016,0,0,89,74
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2016,0.5,0,79,69
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2016,0,0,81,66
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2016,0,0,75,66
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2016,0,0,80,65
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2016,0,0,84,65
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2016,0,0,80,71
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2016,0,0,85,71
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2016,0,0,89,71
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2016,0.22,0,91,75
